DATASET_EN,NAME_EN,ADDRESS_EN,LATITUDE,LONGITUDE
"Parks, Zoos and Gardens",Central & Western District Promenade-Sheung Wan Section,"Chung Kong Road, Sheung Wan",22.289248560000001,114.149747959999999
"Parks, Zoos and Gardens",Tin Ping Road Garden,"Tin Ping Road, Sheung Shui, N.T.",22.509313550000002,114.126791330000003
"Parks, Zoos and Gardens",Wo Keng Shan Road Garden,"Wo Keng Shan Road, Sha Tau Kok Road, Fanling, N.T",22.522344470000000,114.179549410000007
"Parks, Zoos and Gardens",Kai Tak Avenue Park,"16 Muk On Street, Kowloon City",22.329797820000000,114.201354910000006
"Parks, Zoos and Gardens",Tai Po Waterfront Park,"Dai Fat Street, Tai Po",22.451827250000001,114.179004930000005
"Parks, Zoos and Gardens",Wan Chai Gap Park,"Stubbs Road , Wan Chai",22.267099819999999,114.169364580000007
"Parks, Zoos and Gardens",Ap Lei Chau Park,"Ap Lei Chau Main Street, Aberdeen, Hong Kong",22.245122009999999,114.157875230000002
"Parks, Zoos and Gardens",Sai Kung Waterfront Park,"Wai Man Road, Sai Kung",22.382558260000000,114.274644890000005
"Parks, Zoos and Gardens",Tai Tsoi Yuen Garden,"Tai Tsoi Yuen Road, Cheung Chau",22.205031219999999,114.029188110000007
"Parks, Zoos and Gardens",Tai Tau Leng Sitting-out Area,"Tai Tau Leng Village, Po Shek Wu Road, Sheung Shui, N.T.",22.500287340000000,114.123291240000000
"Parks, Zoos and Gardens",Yat Ming Road Park,Junction of Yat Ming Road and Pak Wo Road,22.485569009999999,114.144873160000003
"Parks, Zoos and Gardens",East Coast Park (Phase 1),East Coast Park (Phase 1),22.287929120000001,114.189184449999999
"Parks, Zoos and Gardens",Ma Wo Road Garden,"2 Ma Wo Road, Tai Po, New Territories",22.442738330000001,114.165556969999997
"Parks, Zoos and Gardens",On Sau Road Park,"On Sau Road, Kwun Tong",22.322984699999999,114.232034999999996
"Parks, Zoos and Gardens",Ki Lun Kong Public Park,"Opposite to Sam Shing Estate, Castle Peak Road, Tuen Mun",22.382418399999999,113.978655140000001
"Parks, Zoos and Gardens",Kai Tak Runway Park,"33 Shing Fung Road, Kai Tak, Kowloon 　",22.304933590000001,114.216207280000006
"Parks, Zoos and Gardens",Tong Yam Street Hillside Sitting-out Area,"Tong Yam Street, Shek Kip Mei",22.328403150000000,114.169856490000001
"Parks, Zoos and Gardens",San Wan Road Sitting-out Area,"San Wan Road, Fanling",22.495184869999999,114.136406760000000
"Parks, Zoos and Gardens",Wan Chai Gap Park,"Coombe Road, Mid-Levels, Wan Chai, HK",22.267026600000001,114.169230790000000
"Parks, Zoos and Gardens",Wu King Road Garden,"Wu King Road, Tuen Mun",22.375459889999998,113.966427580000001
"Parks, Zoos and Gardens",On Muk Street Garden,"On Muk Street, Sha Tin",22.389399959999999,114.205116189999998
"Parks, Zoos and Gardens",Gloucester Road Garden,"Gloucester Road, Wan Chai",22.279780509999998,114.172408890000000
"Parks, Zoos and Gardens",Tamar Park,"Harcourt Road, Admiralty",22.281358239999999,114.165578690000004
"Parks, Zoos and Gardens",Tsuen Wan Park,"59 Wing Shun Street, Tsuen Wan",22.367113990000000,114.112822309999999
"Parks, Zoos and Gardens",Sha Tin Park,"2 Yuen Wo Road, Shatin",22.379491630000000,114.189873329999998
"Parks, Zoos and Gardens",Kowloon Park,"22 Austin Road, Tsim Sha Tsui",22.300117810000000,114.170210179999998
"Parks, Zoos and Gardens",Lai Chi Kok Park,"1 Lai Wan Road, Lai Chi Kok",22.339475600000000,114.136984889999994
"Parks, Zoos and Gardens",Ap Lei Chau Wind Tower Park,"Lei Chi Road, Ap Lei Chau, Hong Kong",22.244612040000000,114.152957959999995
"Parks, Zoos and Gardens",Hong Kong Velodrome Park,"105-107 Po Hong Road, Tseung Kwan O",22.314142319999998,114.260992819999998
"Parks, Zoos and Gardens",Mui Wo River Silver Garden,"Ngan Shek Street, Mui Wo, Lantau",22.267417900000002,113.997064240000000
"Parks, Zoos and Gardens",Victoria Park,"1 Hing Fat Street, Causeway Bay",22.282563820000000,114.188227350000005
"Parks, Zoos and Gardens",Tsing Yi Park,"Tsing Luk Street, Tsing Yi",22.356164270000001,114.105872140000002
"Parks, Zoos and Gardens",Kwong Fuk Sitting-out Area,"Kwong Wang Street, Tai Po",22.447001069999999,114.173687930000000
"Parks, Zoos and Gardens",Wong Nai Chung Road Crescent Garden,"Wong Nai Chung Road, Happy Valley, Hong Kong",22.270209229999999,114.184285169999995
"Parks, Zoos and Gardens",Ngau Tau Kok Park,"199 Kwun Tong Road, Kowloon",22.322984360000000,114.215015910000005
"Parks, Zoos and Gardens",Oaklands Avenue Sitting-out Area,"Oaklands Avenue, Mid-level",22.282931070000000,114.143577930000006
"Parks, Zoos and Gardens",Wan Po Road Pet Garden,"Wan Po Road, Tseung Kwan O, Sai Kung",22.305027079999999,114.268855169999995
"Parks, Zoos and Gardens",Po Lam Sitting-Out Area,"Po Lam Road North, Tseung Kwan O, Sai Kung",22.327238340000001,114.254007139999999
"Parks, Zoos and Gardens",San Ha Street Playground,San Ha Street,22.264337909999998,114.244763309999996
"Parks, Zoos and Gardens",Po Kong Village Road / Shung Wah Street Sitting-out Area,J/O Po Kong Village Road / Shung Wah Street,22.345870739999999,114.199590619999995
"Parks, Zoos and Gardens",Tin Yip Road Park,"Tin Yip Road, Tin Shui Wai",22.463234090000000,114.007449690000001
"Parks, Zoos and Gardens",Jordan Valley Park,"No.71, New Clear Water Bay Road",22.329842249999999,114.221806630000003
"Parks, Zoos and Gardens",Wai Lok Street Temporary Soccer Pitch,"Wai Yip Street and Wai Lok Street junction, Kwun Tong, Kowloon (near Laguna Park)",22.303971069999999,114.226036480000005
"Parks, Zoos and Gardens",Tai Ping Village Playground,"Po Lo Che Road, Sai Kung",22.380603890000000,114.262160089999995
"Parks, Zoos and Gardens",Tseung Kwan O Waterfront Park,"Tong Chun Street, Tseung Kwan O, Sai Kung",22.302057349999998,114.261419380000007
"Parks, Zoos and Gardens",Ma On Shan Promenade,"Ning Tai Road, Ma On Shan",22.408832740000001,114.220409180000004
"Parks, Zoos and Gardens",Quarry Bay Promenade,"Hoi Yu Street, Quarry Bay",22.290395759999999,114.214369500000004
"Parks, Zoos and Gardens",Tung Chung North Park,"No. 29 Man Tung Road, Tung Chung",22.290814390000001,113.948889159999993
"Parks, Zoos and Gardens",Tsing Yi Northeast Park,"10, Tam Kon Shan Road, Tsing Yi",22.362360490000000,114.098812550000005
"Parks, Zoos and Gardens",Cornwall Street Park,"17 Cornwall Street, Kowloon Tong, Kowloon",22.338879039999998,114.173990320000001
"Parks, Zoos and Gardens",Hoi Wong Road Garden,"Hoi Wong Road, Tuen Mun (Next to Tuen Mun Swimming Pool)",22.385558799999998,113.970245809999994
"Parks, Zoos and Gardens",Ngau Chi Wan Park,"71 Fung Shing Street, Ngau Chi Wan, Wong Tai Sin",22.336151229999999,114.213802220000005
"Parks, Zoos and Gardens",Middle Road Children's Playground,"Middle Road, Tsim Sha Tsui, Kowloon",22.295413880000002,114.174094069999995
"Parks, Zoos and Gardens",Fung Tak Park,"42, Fung Tak Road, Wong Tai Sin, Kowloon",22.342385149999998,114.198055289999999
"Parks, Zoos and Gardens",Nam Cheong Park,"20 Sham Mong Road, Kowloon",22.324091230000001,114.157411300000007
"Parks, Zoos and Gardens",Lion Rock Park,"Chuk Yuen Road, Wong Tai Sin, Kowloon",22.344845410000001,114.183847430000000
"Parks, Zoos and Gardens",Ma On Shan Park,"12 On Chun Street, Ma On Shan",22.427294100000001,114.231185210000007
"Parks, Zoos and Gardens",North Point Promenade,"North Point Ferry Pier, Hong Kong",22.293483080000001,114.201490939999999
"Parks, Zoos and Gardens",North District Park,"Jockey Club Road, Sheung Shui",22.498922470000000,114.134111309999994
"Parks, Zoos and Gardens",Quarry Bay Park,"Near Hoi Tai Street, Quarry Bay",22.288404230000001,114.215524689999995
"Parks, Zoos and Gardens",Chai Wan Park,"Chai Wan Park, Tsui Wan Street, Chai Wan",22.266277490000000,114.238486859999995
"Parks, Zoos and Gardens",Tin Shui Wai Park,"6 Tin Shui Road, Tin Shui Wai, Yuen Long",22.455658750000001,114.003454210000001
"Parks, Zoos and Gardens",Central Kwai Chung Park,"San Kwai Street, Kwai Chung",22.357196120000001,114.132924579999994
"Parks, Zoos and Gardens",Shing Mun Valley Park,"Shing Mun Road, Tsuen Wan",22.374749170000001,114.125072590000002
"Parks, Zoos and Gardens",Yuen Long Park,"Town Park Road North, Yuen Long",22.442499240000000,114.018926309999998
"Parks, Zoos and Gardens",Hong Kong Zoological & Botanical Gardens,"Albany Road, Central & Western",22.277686330000002,114.155925379999999
"Parks, Zoos and Gardens",West Kowloon Waterfront Promenade,West Kowloon Reclamation Area (J/O Austin Road West/ Nga Cheung Road),22.300697090000000,114.154569129999999
"Parks, Zoos and Gardens",Po Hong Park,"Wan Lung Road, Tseung Kwan O",22.318774900000001,114.257656760000003
"Parks, Zoos and Gardens",Po Tsui Park,"Po Hong Road, Tseung Kwan O",22.325017299999999,114.252991600000001
"Parks, Zoos and Gardens",Shek Kip Mei Park,"270 Nam Cheong Street, Sham Shui Po",22.338589979999998,114.170982039999998
"Parks, Zoos and Gardens",Kowloon Walled City Park,"Tung Tsing Road,Kowloon City",22.331655890000000,114.189827140000006
"Parks, Zoos and Gardens",Nan Lian Garden,"Fung Tak Road, Diamond Hill, Wong Tai Sin",22.339129560000000,114.204525709999999
"Parks, Zoos and Gardens",Hong Kong Park,"19 Cotton Tree Drive, Central",22.277307650000001,114.161388259999995
"Parks, Zoos and Gardens",Yuen Po Street Bird Garden,"Yuen Po Street, Mongkok",22.325774760000002,114.173803250000006
"Parks, Zoos and Gardens",Tsuen Wan Riviera Park,"2A Yi Hong Street, Tsuen Wan",22.363375080000001,114.112154099999998
